ts|deviceid|sensorid|message
2014-01-06|10032|10|15.479015729626
2014-01-03|10018|2|21.34138269867
2014-01-01|10015|2|14.607665318924
2014-01-05|10020|3|16.694977055375
2014-01-03|10042|7|16.394095998186
2014-01-05|10035|5|13.705622852135
2014-01-01|10011|1|18.746804646339
2014-01-05|10039|10|16.058481794834
2014-01-03|10043|3|12.666427909179
2014-01-04|10024|10|15.903964458685
2014-01-01|10015|4|15.903871010948
2014-01-01|10005|1|20.45123747142
2014-01-03|10037|4|15.535458274536
2014-01-03|10047|7|15.950843055739
2014-01-06|10008|5|15.772942724178
2014-01-01|10012|7|15.611533492799
2014-01-01|10042|4|18.396957619613
2014-01-03|10000|6|20.685982339256
2014-01-05|10003|6|17.872795704439
2014-01-04|10033|10|18.200456852931
2014-01-02|10048|4|13.075705644477
2014-01-03|10008|9|14.112131084122
2014-01-04|10035|9|14.745151588132
2014-01-04|10043|7|15.697025622373
2014-01-01|10011|10|16.911255101777
2014-01-06|10008|1|23.82303675313
2014-01-03|10026|9|19.601161263328
2014-01-05|10005|10|18.027914503319
2014-01-06|10013|3|18.778328367296
2014-01-05|10042|6|21.869605330573
2014-01-02|10050|6|18.971371827568
2014-01-02|10020|9|16.952326721788
2014-01-03|10036|2|17.538321141909
2014-01-04|10048|9|14.265465106959
2014-01-05|10029|9|20.545591391601
2014-01-04|10014|1|13.917777658746
2014-01-02|10030|5|16.794018920878
2014-01-03|10020|7|14.629377100608
2014-01-01|10046|2|17.242753918543
2014-01-04|10010|7|17.779562296579
2014-01-03|10018|9|17.96685830101
2014-01-01|10025|10|13.703190684424
2014-01-06|10029|5|20.7343085761
2014-01-06|10026|9|19.432699167392
2014-01-03|10015|7|16.917322419028
2014-01-05|10041|7|18.008570212622
2014-01-03|10044|3|15.44592256988
2014-01-06|10025|6|11.766439476171
2014-01-02|10021|6|18.454201306515
2014-01-06|10035|1|18.350969899403
2014-01-06|10007|10|17.904975011861
2014-01-01|10044|8|12.798586795344
2014-01-01|10009|5|18.701251695749
2014-01-03|10015|8|14.682953716356
2014-01-02|10047|3|14.066079935072
2014-01-01|10034|2|18.674540842639
2014-01-03|10010|7|18.115091909208
2014-01-05|10003|7|15.066826979733
2014-01-04|10012|7|13.194626636753
2014-01-03|10001|1|9.731630479873
2014-01-03|10019|9|16.454991910178
2014-01-03|10004|4|19.327883820666
2014-01-01|10028|2|15.461623547004
2014-01-01|10038|3|16.167709681105
2014-01-01|10008|9|19.385737234882
2014-01-01|10039|6|20.225460741385
2014-01-03|10050|5|16.200718682841
2014-01-05|10026|8|19.362536066577
2014-01-05|10007|3|17.74426521575
2014-01-06|10024|6|15.972658997315
2014-01-01|10039|7|18.372223261974
2014-01-06|10001|9|15.546631837561
2014-01-05|10004|2|17.518119945263
2014-01-06|10014|10|14.218717796991
2014-01-02|10035|3|18.148271424463
2014-01-06|10037|8|16.406394258892
2014-01-01|10032|2|16.232113827895
2014-01-01|10019|8|10.636732187903
2014-01-03|10021|9|17.499823600102
2014-01-03|10005|1|14.124947697967
2014-01-06|10043|2|17.816891277786
2014-01-02|10024|10|15.720695131886
2014-01-06|10024|6|14.061722230969
2014-01-05|10015|1|21.69238079288
2014-01-06|10039|7|20.910543587662
2014-01-06|10001|7|16.637836457327
2014-01-02|10022|3|16.62324739211
2014-01-04|10043|5|20.8789998508
2014-01-02|10015|7|15.881571478708
2014-01-01|10003|7|16.320403347049
2014-01-06|10022|2|15.617585754753
2014-01-05|10027|7|15.660778381881
2014-01-02|10026|6|16.254606343427
2014-01-02|10033|4|18.690486513996
2014-01-05|10010|3|17.549877985603
2014-01-05|10047|6|16.988761185948
2014-01-02|10012|7|19.534003671176
2014-01-01|10008|8|18.002480587784
2014-01-05|10011|1|13.608570997882
2014-01-05|10040|7|20.087604098774
2014-01-06|10000|3|17.750602687376
2014-01-04|10015|6|18.439536675239
2014-01-02|10011|8|18.957671799122
2014-01-01|10002|9|13.36128522357
2014-01-04|10013|6|14.949885499952
2014-01-05|10046|8|16.693045429567
2014-01-01|10002|6|16.973125876557
2014-01-02|10007|5|16.730016708375
2014-01-06|10021|8|18.775506226312
2014-01-03|10045|5|17.898048598173
2014-01-02|10030|8|14.366838426133
2014-01-05|10002|8|20.789727103491
2014-01-03|10003|9|15.612388534111
2014-01-04|10037|3|17.893808128203
2014-01-02|10046|1|12.542344183129
2014-01-05|10009|2|16.277222871205
2014-01-06|10046|6|17.237508372437
2014-01-05|10030|6|18.527606252995
2014-01-03|10043|6|18.722021235893
2014-01-02|10025|7|9.1315352441752
2014-01-02|10025|6|14.18066798297
2014-01-04|10014|9|12.406873975969
2014-01-05|10035|9|15.709271670697
2014-01-04|10007|9|19.978037134926
2014-01-02|10013|7|22.175158342587
2014-01-01|10002|3|15.61420138717
2014-01-02|10029|5|11.959271991739
2014-01-06|10029|9|19.40368483237
2014-01-05|10009|8|18.626024249561
2014-01-03|10003|6|17.981663175356
2014-01-06|10018|1|18.916197879408
2014-01-02|10004|8|16.672987890483
2014-01-03|10027|7|19.746633961897
2014-01-01|10015|7|14.91664224503
2014-01-02|10041|10|16.012084263413
2014-01-02|10040|5|21.810379481407
2014-01-05|10006|2|20.485114483998
2014-01-05|10004|4|16.16979845544
2014-01-03|10042|5|14.747777118606
2014-01-02|10034|4|17.430675208063
2014-01-06|10038|6|16.810843778402
2014-01-06|10042|10|17.93873167528
2014-01-03|10048|3|16.227011053371
2014-01-05|10042|8|19.358093948129
2014-01-03|10023|9|12.3295902378
2014-01-04|10014|4|19.194010331135
2014-01-02|10049|10|22.033259811441
2014-01-01|10022|5|17.831819617667
2014-01-04|10000|1|15.897355641498
2014-01-05|10038|2|17.12619494139
2014-01-04|10017|5|14.989716851878
2014-01-04|10044|2|14.889585321186
2014-01-02|10026|10|15.83959679981
2014-01-02|10028|1|19.195922034178
2014-01-06|10014|3|18.779243771956
2014-01-04|10046|6|17.684109100178
2014-01-02|10048|8|19.976772008584
2014-01-02|10029|9|15.989360584283
2014-01-06|10021|10|23.004552363778
2014-01-03|10030|3|20.065962321365
2014-01-05|10005|3|11.927608432797
2014-01-05|10029|1|19.841302771084
2014-01-01|10029|10|15.954012775418
2014-01-04|10015|3|20.232100901279
2014-01-04|10023|7|18.355561198691
2014-01-02|10028|2|20.84233989611
2014-01-03|10004|10|13.094726919276
2014-01-01|10015|10|17.933760516427
2014-01-06|10032|5|16.295282716488
2014-01-04|10009|9|20.955312296771
2014-01-03|10048|4|14.058955286749
2014-01-05|10005|2|18.978602364075
2014-01-02|10029|3|18.531098326542
2014-01-01|10021|7|15.741522946008
2014-01-03|10032|1|20.056008699149
2014-01-03|10003|1|17.226561842784
2014-01-02|10046|3|15.452256853207
2014-01-05|10023|5|16.800618372128
2014-01-04|10040|9|17.178968871141
2014-01-03|10036|1|17.578664855162
2014-01-01|10040|3|16.96453532759
2014-01-03|10020|7|21.887342684678
2014-01-03|10028|5|15.719593733217
2014-01-04|10015|5|17.129801685507
2014-01-04|10007|1|16.780991751421
2014-01-01|10027|4|18.173079014796
2014-01-05|10010|5|12.976001937816
2014-01-01|10031|1|19.152205074422
2014-01-01|10038|8|15.510481109935
2014-01-03|10039|7|15.054918777564
2014-01-05|10011|1|13.085276820027
2014-01-02|10013|8|16.522331574886
2014-01-05|10008|10|15.541883717688
2014-01-05|10022|5|19.635554093875
2014-01-03|10025|7|17.76065040076
2014-01-04|10044|2|18.553664092803
2014-01-06|10021|8|14.522648379218
2014-01-01|10025|3|21.199484147474
2014-01-01|10030|1|17.971610095784
2014-01-02|10041|2|15.477422647108
2014-01-04|10040|3|13.852589316838
2014-01-06|10020|5|15.796399464116
2014-01-04|10006|9|15.36353115596
2014-01-06|10020|5|20.689299754856
2014-01-05|10017|5|15.177370394622
2014-01-04|10018|5|15.717847941566
2014-01-05|10034|1|17.514351485232
2014-01-04|10031|6|14.827872215449
2014-01-03|10002|6|15.296686252594
2014-01-02|10049|5|14.378792181963
2014-01-03|10030|5|16.225038394846
2014-01-02|10035|8|19.043524959508
2014-01-02|10025|4|16.479165536915
2014-01-04|10012|8|13.668713810499
2014-01-05|10016|5|19.733242323711
2014-01-06|10015|4|17.091427227462
2014-01-06|10031|9|16.766869077096
2014-01-06|10038|9|16.683381087693
2014-01-05|10031|8|15.212331653032
2014-01-01|10037|3|21.545411712499
2014-01-05|10024|2|16.039331791007
2014-01-03|10042|5|22.801955870429
2014-01-06|10023|10|15.593419794123
2014-01-01|10033|1|16.380048619713
2014-01-03|10036|10|17.701611432555
2014-01-05|10027|3|13.325460870231
2014-01-03|10043|2|17.103530942104
2014-01-01|10049|2|22.004572008717
2014-01-05|10010|1|11.948803651524
2014-01-06|10007|4|17.835864250801
2014-01-04|10044|8|24.143495193573
2014-01-01|10037|8|18.800090995572
2014-01-05|10017|9|14.997462465696
2014-01-05|10002|2|15.675815974446
2014-01-03|10023|4|19.380801198078
2014-01-05|10020|5|17.862212516886
2014-01-01|10031|1|12.483182874273
2014-01-04|10047|5|15.549780849688
2014-01-04|10014|2|21.222325625425
2014-01-04|10004|1|21.262201600996
2014-01-05|10043|4|21.147157054954
2014-01-01|10037|5|18.482213172106
2014-01-05|10015|8|18.743773817999
2014-01-04|10016|7|12.30600483691
2014-01-05|10024|1|20.107551252941
2014-01-04|10024|2|21.992580347126
2014-01-05|10042|1|9.4901653204697
2014-01-04|10045|2|17.63023776092
2014-01-04|10035|8|16.985002012723
2014-01-04|10022|2|18.271164397384
2014-01-04|10033|10|17.497954661764
2014-01-05|10009|1|13.683137672204
2014-01-02|10038|8|16.773806364476
2014-01-04|10003|8|17.567975716887
2014-01-03|10039|2|19.472241826343
2014-01-03|10030|7|15.598944186287
2014-01-03|10030|6|19.783053700062
2014-01-06|10014|6|15.240851644425
2014-01-03|10006|4|18.295106151604
2014-01-03|10021|2|20.699149881943
2014-01-01|10045|2|11.197295356528
2014-01-05|10008|9|14.615171711062
2014-01-01|10004|6|19.764577258371
2014-01-01|10044|7|24.802234647126
2014-01-06|10016|9|16.665153083293
2014-01-06|10049|10|18.389451591723
2014-01-02|10030|8|18.118199088541
2014-01-02|10004|8|18.257418346274
2014-01-06|10044|1|14.996915471101
2014-01-03|10046|5|17.512438391857
2014-01-03|10043|7|19.688863855171
2014-01-03|10026|6|16.603083495029
2014-01-04|10049|3|15.89134089221
2014-01-06|10043|1|18.343084855128
2014-01-06|10034|9|14.612250843037
2014-01-06|10027|9|21.942494876906
2014-01-03|10016|4|18.616869516782
2014-01-02|10049|2|19.680878212504
2014-01-06|10035|10|12.491884336152
2014-01-05|10018|5|19.268415800763
2014-01-06|10005|4|18.378007094025
2014-01-02|10007|9|18.267899870629
2014-01-05|10005|5|16.128841321213
2014-01-03|10038|8|19.356050531325
2014-01-04|10006|9|22.594531954528
2014-01-01|10040|10|16.070611116898
2014-01-03|10014|9|9.4088915574754
2014-01-02|10001|3|19.042460185749
2014-01-03|10048|7|16.369159472565
2014-01-02|10015|6|15.952669120958
2014-01-06|10036|5|16.407710036644
2014-01-06|10013|7|19.199336404972
2014-01-05|10040|7|18.902465153046
2014-01-02|10009|6|12.259002258957
2014-01-03|10027|8|18.460934636032
2014-01-01|10031|10|14.846340033778
2014-01-05|10038|9|16.260973715728
2014-01-04|10045|9|15.321436161959
2014-01-05|10040|1|18.002815527877
2014-01-06|10017|7|15.057864351868
2014-01-02|10007|10|17.971986678625
2014-01-03|10030|8|18.735771696121
2014-01-03|10011|6|18.604353246928
2014-01-05|10041|7|16.368316086161
2014-01-05|10043|7|19.512308086953
2014-01-05|10001|4|18.698749160868
2014-01-03|10013|4|13.979725005628
2014-01-02|10007|1|14.386030132062
2014-01-03|10010|2|15.842364285163
2014-01-06|10042|5|17.884356954926
2014-01-02|10017|5|15.909752671127
2014-01-04|10045|2|15.72187605132
2014-01-04|10027|9|11.875585218617
2014-01-05|10009|2|18.970532412068
2014-01-01|10036|4|20.887059117978
2014-01-01|10026|3|20.343501559131
2014-01-04|10023|8|17.873691858569
2014-01-01|10043|3|13.512020469959
2014-01-04|10030|5|17.227432249492
2014-01-01|10037|10|16.201986333859
2014-01-01|10021|2|15.737147398258
2014-01-06|10005|7|16.764226006707
2014-01-04|10004|3|17.699447256383
2014-01-06|10014|5|19.136165098448
2014-01-01|10021|2|14.489765955207
2014-01-01|10002|10|16.852547795518
2014-01-04|10018|6|17.166025523564
2014-01-05|10044|8|18.247393088035
2014-01-04|10042|6|21.584994294961
2014-01-01|10014|9|18.038661984344
2014-01-05|10008|9|17.541333622314
2014-01-03|10027|4|10.337294070728
2014-01-05|10028|7|15.116822142974
2014-01-05|10040|5|22.17292493227
2014-01-06|10031|3|15.783652344696
2014-01-06|10044|7|14.713524383506
2014-01-04|10036|3|16.130473480365
2014-01-02|10029|8|15.412627699056
2014-01-02|10022|3|17.498258198108
2014-01-04|10024|1|19.398156719586
2014-01-03|10007|4|15.377055309445
2014-01-02|10017|10|14.205257234772
2014-01-05|10048|1|16.420651335946
2014-01-05|10011|3|20.74337181324
2014-01-01|10003|2|18.542860312148
2014-01-05|10019|8|19.458195362829
2014-01-05|10016|5|15.692136945023
2014-01-04|10019|6|12.766803972551
2014-01-06|10020|2|19.635077514238
2014-01-05|10037|4|20.197154284977
2014-01-05|10025|3|17.437810633926
2014-01-06|10008|9|20.007509253115
2014-01-05|10029|3|17.708779470118
2014-01-02|10024|7|17.77835932036
2014-01-02|10017|10|18.959670450318
2014-01-05|10027|5|16.569699363218
2014-01-06|10023|6|16.677582085928
2014-01-01|10030|7|17.705787059402
2014-01-04|10008|7|23.46603266664
2014-01-05|10048|6|18.306504335614
2014-01-06|10003|1|10.10308749168
2014-01-01|10005|6|17.718579300746
2014-01-05|10010|4|16.708511396499
2014-01-04|10039|3|17.903621436391
2014-01-05|10031|4|16.060949720362
2014-01-04|10026|8|17.49192154986
2014-01-04|10019|2|16.660411809458
2014-01-02|10047|7|16.912120955932
2014-01-03|10034|4|16.975129646148
2014-01-02|10032|6|16.729902521685
2014-01-01|10012|6|18.200439455703
2014-01-04|10002|2|19.074083337625
2014-01-02|10017|1|19.147177583789
2014-01-02|10002|1|16.946493827313
2014-01-03|10018|2|18.075462436667
2014-01-06|10046|5|16.295753844683
2014-01-03|10019|7|18.592840868438
2014-01-04|10043|8|18.095265632864
2014-01-01|10044|8|18.994926655736
2014-01-02|10024|6|15.844038809121
2014-01-05|10040|10|18.840321666502
2014-01-04|10024|9|16.800273165448
2014-01-03|10000|9|17.615702607398
2014-01-06|10045|1|14.943990614471
2014-01-04|10010|1|17.053940445368
2014-01-04|10024|10|20.090603204058
2014-01-06|10019|4|17.364270312488
2014-01-02|10003|1|19.829124543365
2014-01-01|10020|9|16.75141621742
2014-01-02|10036|9|13.760139105432
2014-01-05|10014|2|22.436027206717
2014-01-02|10004|4|20.971235312249
2014-01-02|10037|2|20.645488864353
2014-01-04|10029|8|16.476883482336
2014-01-06|10037|9|14.619056702489
2014-01-04|10003|7|19.534893970032
2014-01-02|10030|1|17.572552039059
2014-01-06|10031|10|21.816306525022
2014-01-04|10038|6|8.9825459678292
2014-01-06|10019|8|17.39499537441
2014-01-03|10018|7|16.652882843118
2014-01-06|10030|2|15.534918437328
2014-01-01|10024|6|14.433803266181
2014-01-06|10005|2|20.149176753245
2014-01-06|10029|3|18.602132158543
2014-01-01|10030|8|10.860121175931
2014-01-05|10035|9|16.634575052839
2014-01-05|10013|10|15.260855618393
2014-01-06|10006|8|16.85612036342
2014-01-02|10044|6|19.753927199464
2014-01-02|10021|9|13.253605609264
2014-01-04|10030|7|13.900319165832
2014-01-01|10033|9|12.930296325008
2014-01-01|10050|5|14.58003451965
2014-01-01|10031|2|19.425027677721
2014-01-06|10043|8|20.032764558999
2014-01-05|10018|7|13.316963455841
2014-01-04|10048|10|19.499958106194
2014-01-01|10020|2|19.029467663715
2014-01-06|10025|3|17.876536350612
2014-01-04|10001|2|17.14741246855
2014-01-02|10007|3|19.826426399627
2014-01-04|10020|10|17.871201633957
2014-01-03|10050|10|15.119600177766
2014-01-05|10045|1|10.539534279369
2014-01-05|10026|3|20.082333568232
2014-01-04|10020|7|17.203269198785
2014-01-04|10006|8|16.372379142918
2014-01-04|10020|8|19.055427794629
2014-01-01|10004|2|15.052493706751
2014-01-02|10007|5|19.69387920111
2014-01-01|10000|9|16.007208549713
2014-01-01|10014|9|20.324512079108
2014-01-01|10036|1|20.32573079198
2014-01-03|10010|3|13.622343218943
2014-01-05|10004|10|18.871517585841
2014-01-06|10003|8|18.738275368458
2014-01-01|10019|10|20.082952385562
2014-01-06|10029|8|20.556398741974
2014-01-02|10011|8|16.543144237769
2014-01-06|10012|1|14.484107413401
2014-01-03|10032|5|18.569140601363
2014-01-01|10038|10|17.227871932749
2014-01-02|10011|6|19.103671567223
2014-01-06|10038|5|13.028765057041
2014-01-05|10016|4|16.303672741743
2014-01-04|10005|9|14.498216556695
2014-01-03|10011|6|15.173623606192
2014-01-06|10002|4|15.824218292075
2014-01-01|10045|5|16.882231097715
2014-01-06|10031|4|11.737235294071
2014-01-03|10016|1|20.167698596911
2014-01-06|10025|1|15.105229683938
2014-01-02|10001|7|21.059172658891
2014-01-02|10040|10|14.10530776828
2014-01-03|10044|9|15.070030791236
2014-01-01|10046|4|18.192197797394
2014-01-01|10007|9|15.605493826792
2014-01-02|10049|9|16.440767016297
2014-01-04|10036|7|14.332369037358
2014-01-04|10027|7|17.764684682884
2014-01-05|10001|3|15.405825138802
2014-01-02|10014|1|16.876648351915
2014-01-04|10014|3|20.724435206985
2014-01-05|10024|7|12.584153267468
2014-01-02|10049|8|21.544308309763
2014-01-04|10043|6|17.398769667139
2014-01-06|10041|5|19.829351320297
2014-01-01|10045|4|19.640785876072
2014-01-05|10002|1|15.334782178346
2014-01-05|10015|4|19.482753583883
2014-01-03|10024|7|16.395136425102
2014-01-04|10023|4|15.164936734963
2014-01-01|10043|6|18.109106739118
2014-01-01|10028|9|15.619160009628
2014-01-05|10005|5|17.835749191072
2014-01-06|10021|2|17.672339605021
2014-01-05|10008|10|16.975475943553
2014-01-04|10002|6|21.337893525512
2014-01-06|10048|8|17.071409830528
2014-01-05|10015|5|16.737234253695
2014-01-04|10026|3|15.861046031734
2014-01-03|10041|1|19.297080847792
2014-01-02|10023|4|16.828640546454
2014-01-04|10034|7|17.15012467275
2014-01-05|10016|4|12.605504584218
2014-01-01|10046|7|17.164130691558
2014-01-02|10018|4|16.002312944543
2014-01-01|10040|4|15.997156667278
2014-01-01|10044|6|15.092476594805
2014-01-03|10019|1|17.06705519483
2014-01-03|10050|5|16.486322136682
2014-01-02|10048|6|16.536273953206
2014-01-02|10035|7|14.776421569963
2014-01-05|10034|8|17.493811589599
2014-01-03|10003|3|14.899020048064
2014-01-06|10029|3|18.229548943465
2014-01-02|10015|3|16.347127779377
2014-01-04|10046|3|18.290189606943
2014-01-04|10008|4|23.366963908201
2014-01-01|10006|7|19.65362368119
2014-01-01|10002|3|21.059318929619
2014-01-06|10039|1|21.555366654728
2014-01-03|10009|3|18.318029246412
2014-01-03|10035|3|21.030162705843
2014-01-06|10006|7|17.425212574658
2014-01-03|10022|5|18.154397086786
2014-01-03|10028|4|12.787021107093
2014-01-05|10000|4|18.506573855575
2014-01-06|10022|8|20.297602528688
2014-01-06|10012|10|17.791021707417
2014-01-03|10028|6|17.598651034376
2014-01-01|10037|1|14.808110753368
2014-01-03|10015|7|19.80029184891
2014-01-06|10029|7|16.483057486167
2014-01-05|10013|10|15.522325311229
2014-01-04|10035|3|17.546272072557
2014-01-05|10029|8|17.71379472041
2014-01-05|10022|3|20.636820558923
2014-01-03|10016|8|16.134832759448
2014-01-04|10028|6|20.144678402383
2014-01-04|10024|7|12.922492098638
2014-01-06|10011|1|14.817653145917
2014-01-03|10021|2|18.732421896039
2014-01-05|10027|10|15.825690844375
2014-01-04|10049|7|15.622453419471
2014-01-01|10033|1|18.017534402555
2014-01-03|10025|4|18.47028259434
2014-01-02|10037|8|19.874698899647
2014-01-06|10000|8|16.864082618811
2014-01-03|10029|2|13.047897946182
2014-01-01|10000|4|15.885306110767
2014-01-01|10027|4|14.932065399695
2014-01-05|10005|1|16.983410406027
2014-01-04|10014|2|13.692908115788
2014-01-01|10002|7|17.487485121704
2014-01-01|10001|3|15.045054049208
2014-01-01|10040|6|13.331002782387
2014-01-03|10020|3|17.892300228895
2014-01-03|10041|8|13.549337236211
2014-01-02|10044|9|20.497403657335
2014-01-05|10006|1|15.007689880807
2014-01-01|10038|4|19.173961801721
2014-01-04|10017|7|16.20836268866
2014-01-02|10043|9|18.016615810909
2014-01-02|10033|9|15.852697592436
2014-01-06|10033|5|16.639370078749
2014-01-04|10021|2|19.756266926504
2014-01-02|10047|5|16.510620807849
2014-01-06|10032|4|18.722928304796
2014-01-01|10013|5|17.399071643463
2014-01-05|10014|1|19.324360433241
2014-01-05|10043|10|14.423524724301
2014-01-03|10040|3|12.703132678
2014-01-05|10041|8|21.47878591369
2014-01-01|10040|4|16.937024711087
2014-01-06|10033|5|18.678579078433
2014-01-03|10007|2|15.675831690644
2014-01-01|10038|5|17.155436244851
2014-01-06|10014|10|13.124145031425
2014-01-04|10021|5|16.850578580776
2014-01-02|10003|7|11.340714912945
2014-01-01|10015|3|16.837028937509
2014-01-06|10042|6|15.364886699389
2014-01-01|10025|7|16.582103141448
2014-01-01|10024|7|12.617171929555
2014-01-05|10030|7|21.112447908436
2014-01-06|10043|9|18.491425527761
2014-01-04|10038|10|17.534692579486
2014-01-02|10046|7|17.749331993153
2014-01-02|10005|7|13.994856276898
2014-01-04|10036|4|14.884976498611
2014-01-01|10047|7|21.543544068685
2014-01-02|10032|4|14.012357998094
2014-01-02|10004|8|20.895702402711
2014-01-01|10009|10|15.848661897634
2014-01-02|10006|10|15.655283365787
2014-01-01|10027|8|20.879428672619
2014-01-01|10047|7|13.682479979801
2014-01-06|10026|2|17.123986860652
2014-01-03|10004|4|16.553408109828
2014-01-05|10040|8|12.408716051096
2014-01-02|10047|6|18.540821983025
2014-01-02|10040|6|19.245566604414
2014-01-05|10035|4|18.189201464066
2014-01-05|10023|7|17.671786968547
2014-01-05|10011|3|19.516680741897
2014-01-05|10045|1|15.31863309037
2014-01-06|10011|2|15.536458399683
2014-01-02|10024|6|14.773510802111
2014-01-02|10029|6|11.262763050968
2014-01-04|10037|9|14.633159773072
2014-01-05|10045|2|12.755216767065
2014-01-02|10043|6|20.115742681848
2014-01-06|10023|1|17.517660936197
2014-01-04|10002|3|14.881854945775
2014-01-03|10023|9|17.244591862521
2014-01-03|10023|10|16.512524220441
2014-01-06|10026|3|22.447732159465
2014-01-05|10023|8|16.438435783727
2014-01-01|10044|5|12.725759056041
2014-01-04|10006|10|17.776625488618
2014-01-01|10033|7|18.470496939541
2014-01-04|10015|9|17.749749602268
2014-01-02|10041|9|19.180473072449
2014-01-01|10000|6|16.122268187333
2014-01-05|10028|6|20.437143783268
2014-01-01|10033|7|19.138243310756
2014-01-01|10040|2|17.009168130815
2014-01-06|10018|2|19.37309777536
2014-01-06|10000|2|18.775531406797
2014-01-06|10046|6|20.346720651888
2014-01-03|10007|7|13.987144054191
2014-01-02|10045|7|22.635273889987
2014-01-06|10031|9|19.475859430118
2014-01-04|10022|3|16.778166415378
2014-01-01|10028|3|16.04813985632
2014-01-01|10022|4|16.776186905602
2014-01-01|10020|4|16.032198714599
2014-01-05|10037|1|17.75995646074
2014-01-05|10042|1|20.316112982639
2014-01-02|10042|1|18.610369244499
2014-01-06|10042|5|16.220016601907
2014-01-06|10027|5|15.685179005589
2014-01-01|10015|1|13.385831474416
2014-01-03|10031|6|21.09169000031
2014-01-05|10047|6|16.359132428772
2014-01-01|10042|8|17.963834570848
2014-01-06|10009|4|17.401958245012
2014-01-03|10018|10|16.163879584656
2014-01-03|10024|10|20.811226315396
2014-01-02|10036|1|13.086265610013
2014-01-04|10039|5|19.787152860352
2014-01-06|10013|1|25.174490563879
2014-01-03|10038|8|18.915921724382
2014-01-05|10012|7|18.818427934794
2014-01-03|10004|3|23.851041920449
2014-01-02|10015|6|16.656166360309
2014-01-04|10032|3|15.725059695828
2014-01-03|10032|10|19.292849462263
2014-01-05|10007|4|16.277303264574
2014-01-02|10037|5|17.404257734128
2014-01-04|10042|5|24.120729331806
2014-01-02|10040|2|15.38735420916
2014-01-02|10047|10|17.613767132248
2014-01-01|10047|3|18.337818598237
2014-01-01|10026|3|17.451992828021
2014-01-06|10022|2|15.967088561868
2014-01-02|10028|6|16.336427608123
2014-01-05|10001|3|17.449394799696
2014-01-03|10019|2|15.927960460077
2014-01-05|10028|10|16.005963777675
2014-01-01|10027|2|18.753961752435
2014-01-05|10012|1|17.274028938496
2014-01-06|10035|5|20.180978225727
2014-01-05|10036|4|16.350275142782
2014-01-02|10030|10|15.956407440138
2014-01-04|10039|2|20.431283463836
2014-01-06|10022|5|13.134854828025
2014-01-06|10021|6|12.617751169137
2014-01-02|10048|4|17.480224816539
2014-01-01|10022|10|16.849662976743
2014-01-06|10025|3|19.478727056848
2014-01-01|10038|8|13.947184691744
2014-01-01|10022|4|19.101385641799
2014-01-04|10036|9|16.32653022919
2014-01-01|10048|1|11.380742989471
2014-01-06|10024|2|19.410416652511
2014-01-02|10006|5|13.519224363038
2014-01-02|10002|7|14.518628245145
2014-01-04|10002|4|17.324750620379
2014-01-01|10001|3|16.556806366054
2014-01-03|10011|3|13.500547253118
2014-01-04|10041|1|10.851009337839
2014-01-06|10000|5|16.241390632898
2014-01-04|10019|3|17.559661277076
2014-01-01|10003|6|12.316148402731
2014-01-05|10004|5|17.811617235158
2014-01-02|10023|1|16.370691358708
2014-01-02|10027|8|13.978435477855
2014-01-05|10019|7|19.861082996909
2014-01-04|10033|3|21.358939231248
2014-01-05|10024|2|16.811394089984
2014-01-03|10000|3|20.385140034162
2014-01-03|10030|10|16.467936012343
2014-01-03|10010|10|16.269991236543
2014-01-05|10024|10|15.559404112921
2014-01-02|10007|10|14.816159663869
2014-01-03|10019|4|14.016264049136
2014-01-01|10011|6|18.835977638099
2014-01-05|10018|7|16.082517149657
2014-01-03|10038|5|19.214091828222
2014-01-05|10022|8|17.840529724477
2014-01-03|10005|6|20.016281103988
2014-01-05|10042|3|20.713188086098
2014-01-05|10048|1|15.18458401083
2014-01-06|10032|3|16.490777094016
2014-01-06|10002|8|20.00324019249
2014-01-04|10048|6|18.999583626845
2014-01-01|10011|4|18.119279017363
2014-01-02|10011|5|14.869483903233
2014-01-04|10008|3|16.086221671111
2014-01-06|10046|4|17.86926633172
2014-01-06|10017|2|11.674259328166
2014-01-05|10028|10|19.11174779705
2014-01-04|10005|6|18.839840393271
2014-01-03|10036|6|15.580964198034
2014-01-05|10032|7|21.169735687418
2014-01-05|10022|7|14.02577981691
2014-01-06|10015|10|17.804997834258
2014-01-04|10027|9|20.406766423884
2014-01-06|10044|8|14.983509304255
2014-01-01|10024|5|17.099838679598
2014-01-06|10007|6|15.033385788587
2014-01-04|10004|4|15.878782900337
2014-01-06|10050|8|15.835762997509
2014-01-01|10031|3|20.399133626715
2014-01-03|10008|4|20.698027165288
2014-01-03|10009|3|20.021341421386
2014-01-05|10008|4|15.580198317295
2014-01-03|10033|2|16.62607655667
2014-01-04|10009|3|17.149683202479
2014-01-02|10015|2|19.364755405542
2014-01-06|10003|5|10.831591640354
2014-01-05|10011|8|14.450744854061
2014-01-05|10047|10|18.937272608898
2014-01-04|10012|4|13.264290484489
2014-01-06|10017|1|14.090527899682
2014-01-06|10041|1|13.450475695354
2014-01-03|10050|3|20.741110662929
2014-01-02|10048|6|20.401164521566
2014-01-03|10041|10|19.720616531854
2014-01-01|10046|4|16.774384383888
2014-01-02|10043|1|20.413709678066
2014-01-06|10026|8|19.748383615545
